Date,PortfolioValue
2017-04-05,2.12059031611604
2017-04-06,2.1198109842877306
2017-04-07,2.1043107808538357
2017-04-10,2.1002093652009055
2017-04-11,2.1137293272419444
2017-04-12,2.1055606816556023
2017-04-13,2.0927444508092825
2017-04-17,2.0899461357279074
2017-04-18,2.0816371683582617
2017-04-19,2.0812357046551493
2017-04-20,2.089238755085914
2017-04-21,2.085102536336047
2017-04-24,2.109077531510893
2017-04-25,2.1306587362644573
2017-04-26,2.141681311621933
2017-04-27,2.139317919872536
2017-04-28,2.1300346332984934
2017-05-02,2.1324096183587304
2017-05-03,2.1319590451342645
2017-05-04,2.1436397814889743
2017-05-05,2.1254610134683585
2017-05-08,2.132463248589423
2017-05-09,2.133145292543545
2017-05-10,2.155179756453719
2017-05-11,2.158860655795496
2017-05-12,2.1536193059998414
2017-05-15,2.1644660932929147
2017-05-16,2.180765466966556
2017-05-17,2.1840585380241406
2017-05-18,2.160565881496454
2017-05-19,2.1601880486233416
2017-05-22,2.162711193337742
2017-05-23,2.150008870502564
2017-05-24,2.143769449698808
2017-05-25,2.180126424472663
2017-05-26,2.2009452269432574
2017-05-29,2.2033372318770756
2017-05-30,2.208133233708714
2017-05-31,2.2073277167037797
2017-06-01,2.206070479819068
2017-06-02,2.215199794895857
2017-06-05,2.2204734973948264
2017-06-06,2.2112065944059274
2017-06-07,2.217737089369584
2017-06-08,2.2136714985274506
2017-06-09,2.2187985840661373
2017-06-12,2.2061379013555094
2017-06-13,2.203818983569116
2017-06-14,2.2065648966275115
2017-06-15,2.196776366365754
2017-06-16,2.1992167066244455
2017-06-19,2.2161782035225905
2017-06-20,2.2151893922031345
2017-06-21,2.2103305891987484
2017-06-22,2.2094518385797195
2017-06-23,2.196013187979534
2017-06-27,2.1805052423979525
2017-06-28,2.1755900811653874
2017-06-29,2.1787239817154838
2017-06-30,2.182821890994954
2017-07-03,2.205776490906408
2017-07-04,2.2053614865481475
2017-07-05,2.211292811396407
2017-07-06,2.2203134179456985
2017-07-07,2.2181767688676133
2017-07-10,2.243876115911605
2017-07-11,2.2475412556382253
2017-07-12,2.2548844247863307
2017-07-13,2.2733623038128443
2017-07-14,2.272053903373892
2017-07-17,2.2792920037613356
2017-07-18,2.2575740317725073
2017-07-19,2.275282856238046
2017-07-20,2.268851361541011
2017-07-21,2.279108337450899
2017-07-24,2.2916181811531247
2017-07-25,2.2911654349527275
2017-07-26,2.3048902908024735
2017-07-27,2.304865673909122
2017-07-28,2.303385076274724
2017-07-31,2.3187047857360015
2017-08-01,2.3278980662492383
2017-08-02,2.319780172521319
2017-08-03,2.303168603412745
2017-08-04,2.3160777460323203
2017-08-07,2.313874499624929
2017-08-08,2.2945725751129626
2017-08-09,2.2773235277690773
2017-08-10,2.255851565774254
2017-08-11,2.229100188597901
2017-08-14,2.249457708724607
2017-08-16,2.2746646098259915
2017-08-17,2.2763398226598617
2017-08-18,2.2600163420473316
2017-08-21,2.239715381755303
2017-08-22,2.2424516693368446
2017-08-23,2.263695781328191
2017-08-24,2.264808040510357
2017-08-28,2.2784372587865094
2017-08-29,2.249885079912975
2017-08-30,2.271475466230498
2017-08-31,2.2796666025987804
2017-09-01,2.2934844906682526
2017-09-04,2.2784259041785395
2017-09-05,2.2880493193761677
2017-09-06,2.2792430816187457
2017-09-07,2.2825936134306235
2017-09-08,2.2837919242434648
2017-09-11,2.301218975535954
2017-09-12,2.322508019892661
2017-09-13,2.3191415159133335
2017-09-14,2.320928619619429
2017-09-15,2.320635018950789
2017-09-18,2.3372094634637315
2017-09-19,2.335850154075142
2017-09-20,2.3342828053792766
2017-09-21,2.3295682731439618
2017-09-22,2.290999522598358
2017-09-25,2.268542000600989
2017-09-26,2.26827315968778
2017-09-27,2.2350841976618487
2017-09-28,2.243193934122214
2017-09-29,2.2479946959306156
2017-10-03,2.2653193660329776
2017-10-04,2.2788628064453507
2017-10-05,2.272455492830888
2017-10-06,2.2947059631952498
2017-10-09,2.296920028283357
2017-10-10,2.30381970075422
2017-10-11,2.2959521264143317
2017-10-12,2.323256459249348
2017-10-13,2.3406518866892614
2017-10-16,2.3561811783433444
2017-10-17,2.3570634692245394
2017-10-18,2.351280229784234
2017-10-19,2.3355261226623725
2017-10-23,2.3449061590895672
2017-10-24,2.3505038616174674
2017-10-25,2.3719783936223657
2017-10-26,2.3838553945344434
2017-10-27,2.378767248940531
2017-10-30,2.388721712406616
2017-10-31,2.381768964704359
2017-11-01,2.4075639168752585
2017-11-02,2.4034664098547087
2017-11-03,2.410507476827408
2017-11-06,2.4103356665521316
